transaction_id,customer_id,policy_id,investment_id,transaction_type,amount,transaction_date,payment_method,status,reference_number
TXN-000747,CUS-0012,,,Annuity Payout,1468650,2024-11-11,Bank Transfer,Completed,REF-86779559
TXN-000748,CUS-0169,,INV-00168,Investment Purchase,3452807,2026-02-27,Credit Card,Completed,REF-58427999
TXN-000749,CUS-0090,,INV-00136,Investment Redemption,4885663,2024-11-09,Furikomi,Completed,REF-48078852
TXN-000750,CUS-0010,,INV-00066,Investment Redemption,2109399,2024-11-12,Bank Transfer,Completed,REF-62853313
TXN-000751,CUS-0097,,,Annuity Payout,777082,2025-08-01,Direct Debit,Failed,REF-13235303
TXN-000752,CUS-0037,POL-00273,,Claim Settlement,4929244,2025-02-19,Credit Card,Completed,REF-72588481
TXN-000753,CUS-0161,POL-00392,,Premium Payment,64175,2024-08-23,Furikomi,Completed,REF-14361860
TXN-000754,CUS-0184,POL-00307,,Claim Settlement,2347166,2024-04-28,Bank Transfer,Completed,REF-47075183
TXN-000755,CUS-0194,POL-00356,,Claim Settlement,278386,2026-04-24,Credit Card,Completed,REF-88852917
TXN-000756,CUS-0163,,INV-00104,Investment Redemption,2747213,2025-11-01,Direct Debit,Completed,REF-12677335
TXN-000757,CUS-0185,,,Loan Repayment,1996539,2025-02-17,Furikomi,Completed,REF-91284841
TXN-000758,CUS-0075,,,Annuity Payout,1673330,2024-05-02,Direct Debit,Completed,REF-74339232
TXN-000759,CUS-0004,,INV-00081,Investment Redemption,3598476,2025-05-13,Bank Transfer,Completed,REF-37667900
TXN-000760,CUS-0128,,,Loan Repayment,1471679,2026-03-25,Direct Debit,Completed,REF-68223528
TXN-000761,CUS-0040,POL-00092,,Claim Settlement,2700553,2025-11-21,Bank Transfer,Completed,REF-25858584
TXN-000762,CUS-0134,,,Annuity Payout,89297,2025-05-26,Bank Transfer,Completed,REF-44304709
TXN-000763,CUS-0124,,INV-00073,Investment Purchase,715077,2024-09-03,Credit Card,Completed,REF-72272062
TXN-000764,CUS-0179,,,Loan Repayment,906028,2024-09-26,Furikomi,Completed,REF-19645497
TXN-000765,CUS-0037,,INV-00181,Investment Redemption,4304873,2026-01-30,Direct Debit,Completed,REF-95933555
TXN-000766,CUS-0120,,,Loan Repayment,632814,2024-10-28,Convenience Store (Konbini),Completed,REF-45037428
TXN-000767,CUS-0041,POL-00112,,Claim Settlement,379427,2024-10-15,Furikomi,Pending,REF-80902669
TXN-000768,CUS-0001,POL-00384,,Premium Payment,15401,2024-11-05,Credit Card,Completed,REF-92046555
TXN-000769,CUS-0026,,,Annuity Payout,1806830,2026-01-29,Direct Debit,Completed,REF-45735976
TXN-000770,CUS-0079,,INV-00054,Investment Redemption,3780515,2024-08-04,Convenience Store (Konbini),Completed,REF-59769954
TXN-000771,CUS-0068,,INV-00075,Investment Redemption,566959,2024-02-15,Convenience Store (Konbini),Completed,REF-27623804
TXN-000772,CUS-0178,,,Loan Repayment,1729483,2026-01-03,Convenience Store (Konbini),Completed,REF-10798453
TXN-000773,CUS-0124,,INV-00084,Investment Purchase,2338303,2026-04-22,Credit Card,Completed,REF-86792005
TXN-000774,CUS-0088,,,Policy Loan,109691,2024-07-16,Furikomi,Completed,REF-46046895
TXN-000775,CUS-0037,,,Policy Loan,973990,2026-01-04,Credit Card,Completed,REF-89536213
TXN-000776,CUS-0162,POL-00259,,Premium Payment,3360,2024-09-16,Direct Debit,Completed,REF-17537881
TXN-000777,CUS-0089,POL-00379,,Premium Payment,13978,2024-06-29,Furikomi,Completed,REF-29997077
TXN-000778,CUS-0195,,,Annuity Payout,298366,2024-10-31,Bank Transfer,Completed,REF-86534142
TXN-000779,CUS-0029,,,Policy Loan,410329,2025-08-11,Direct Debit,Completed,REF-17160663
TXN-000780,CUS-0106,,,Policy Loan,1492781,2024-09-03,Credit Card,Completed,REF-31047424
TXN-000781,CUS-0070,,INV-00046,Investment Purchase,4380434,2025-10-10,Furikomi,Completed,REF-85831873
TXN-000782,CUS-0066,POL-00189,,Premium Payment,45152,2025-09-19,Furikomi,Completed,REF-78636989
TXN-000783,CUS-0077,,,Policy Loan,929020,2025-05-24,Credit Card,Completed,REF-74735550
TXN-000784,CUS-0178,,,Policy Loan,961945,2025-07-21,Credit Card,Completed,REF-19811396
TXN-000785,CUS-0024,POL-00155,,Claim Settlement,903521,2024-11-17,Furikomi,Failed,REF-60832291
TXN-000786,CUS-0002,,,Loan Repayment,1228152,2025-12-01,Furikomi,Completed,REF-73280533
TXN-000787,CUS-0181,,INV-00120,Investment Redemption,3652398,2024-02-26,Bank Transfer,Completed,REF-29150237
TXN-000788,CUS-0029,,,Annuity Payout,1419545,2024-12-18,Bank Transfer,Completed,REF-79113416
TXN-000789,CUS-0194,,,Policy Loan,1375227,2024-03-09,Credit Card,Completed,REF-55796435
TXN-000790,CUS-0187,,,Annuity Payout,1386638,2025-05-15,Furikomi,Completed,REF-80113757
TXN-000791,CUS-0155,POL-00301,,Claim Settlement,2238047,2024-09-15,Bank Transfer,Completed,REF-49771828
TXN-000792,CUS-0047,POL-00042,,Claim Settlement,518124,2025-02-10,Credit Card,Completed,REF-71522702
TXN-000793,CUS-0171,,INV-00016,Investment Purchase,477198,2024-09-11,Furikomi,Failed,REF-57697053
TXN-000794,CUS-0023,POL-00318,,Premium Payment,4682,2024-06-27,Credit Card,Completed,REF-30852753
TXN-000795,CUS-0058,POL-00194,,Claim Settlement,2489133,2026-04-12,Convenience Store (Konbini),Completed,REF-22649276
TXN-000796,CUS-0095,,,Policy Loan,1164849,2025-06-30,Direct Debit,Completed,REF-40404403
TXN-000797,CUS-0193,POL-00357,,Premium Payment,5766,2025-02-04,Bank Transfer,Completed,REF-32383982
TXN-000798,CUS-0066,,,Annuity Payout,1067547,2024-01-29,Bank Transfer,Completed,REF-50836188
TXN-000799,CUS-0123,,,Policy Loan,1667295,2025-10-10,Convenience Store (Konbini),Completed,REF-10717331
TXN-000800,CUS-0067,,INV-00132,Investment Purchase,3121058,2025-06-02,Furikomi,Completed,REF-79943002
